sentence,sentiment,polarity,subjectivity
"Therefore, we must sustain our own strategic offense modernization and the Strategic Defense Initiative.","Sentiment(polarity=0.6, subjectivity=1.0)",0.6,1.0
"But the time is right to move forward on a conventional arms control agreement to move us to more appropriate levels of military forces in Europe, a coherent defense program that ensures the U.S. will continue to be a catalyst for peaceful change in Europe.","Sentiment(polarity=0.2561224489795918, subjectivity=0.45612244897959187)",0.2561224489795918,0.4561224489795919
And I've consulted with leaders of NATO.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"In fact, I spoke by phone with President Gorbachev just today.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
I agree with our European allies that an American military presence in Europe is essential and that it should not be tied solely to the Soviet military presence in Eastern Europe.,"Sentiment(polarity=-0.04, subjectivity=0.1)",-0.04,0.1
But our troop levels can still be lower.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And so, tonight I am announcing a major new step for a further reduction in U.S. and Soviet manpower in Central and Eastern Europe to 195,000 on each side.","Sentiment(polarity=0.04971590909090909, subjectivity=0.42613636363636365)",0.04971590909090909,0.4261363636363637
This level reflects the advice of our senior military advisers.,"Sentiment(polarity=-0.1, subjectivity=0.1)",-0.1,0.1
It's designed to protect American and European interests and sustain NATO's defense strategy.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"A swift conclusion to our arms control talks -- conventional, chemical, and strategic -- must now be our goal.","Sentiment(polarity=-0.14285714285714285, subjectivity=0.35714285714285715)",-0.14285714285714285,0.35714285714285715
And that time has come.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Still, we must recognize an unfortunate fact: In many regions of the world tonight, the reality is conflict, not peace.","Sentiment(polarity=0.0, subjectivity=0.75)",0.0,0.75
Enduring animosities and opposing interests remain.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And thus, the cause of peace must be served by an America strong enough and sure enough to defend our interests and our ideals.","Sentiment(polarity=0.23333333333333334, subjectivity=0.6555555555555556)",0.2333333333333333,0.6555555555555556
It's this American idea that for the past four decades helped inspire this Revolution of '89.,"Sentiment(polarity=-0.125, subjectivity=0.125)",-0.125,0.125
"Here at home and in the world, there's history in the making, history to be made.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Six months ago, early in this season of change, I stood at the gates of the Gdansk shipyard in Poland at the monument to the fallen workers of Solidarity.","Sentiment(polarity=0.1, subjectivity=0.3)",0.1,0.3
It's a monument of simple majesty.,"Sentiment(polarity=0.0, subjectivity=0.35714285714285715)",0.0,0.35714285714285715
"Three tall crosses rise up from the stones, and atop each cross, an anchor -- an ancient symbol of hope.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"The anchor in our world today is freedom, holding us steady in times of change, a symbol of hope to all the world.","Sentiment(polarity=0.16666666666666666, subjectivity=0.5)",0.16666666666666666,0.5
And freedom is at the very heart of the idea that is America.,"Sentiment(polarity=0.2, subjectivity=0.3)",0.2,0.3
Giving life to that idea depends on every one of us.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Our anchor has always been faith and family.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"In the last few days of this past momentous year, our family was blessed once more, celebrating the joy of life when a little boy became our 12th grandchild.","Sentiment(polarity=0.11041666666666668, subjectivity=0.26944444444444443)",0.11041666666666668,0.26944444444444443
"When I held the little guy for the first time, the troubles at home and abroad seemed manageable and totally in perspective.","Sentiment(polarity=0.020833333333333332, subjectivity=0.5277777777777778)",0.02083333333333333,0.5277777777777778
"Now, I know you're probably thinking, well, that's just a grandfather talking.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Well, maybe you're right.","Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)",0.2857142857142857,0.5357142857142857
"But I've met a lot of children this past year across this country, as all of you have, everywhere from the Far East to Eastern Europe.","Sentiment(polarity=-0.075, subjectivity=0.625)",-0.075,0.625
"And all kids are unique, and yet all kids are alike -- the budding young environmentalists I met this month who joined me in exploring the Florida Everglades; the little leaguers I played catch with in Poland, ready to go from Warsaw to the World Series; and even the kids who are ill or alone -- and God bless those boarder babies, born addicted to drugs and AIDS and coping with problems no child should have to face.","Sentiment(polarity=-0.04464285714285716, subjectivity=0.6)",-0.044642857142857165,0.6
"But you know, when it comes to hope and the future, every kid is the same -- full of dreams, ready to take on the world -- all special, because they are the very future of freedom.","Sentiment(polarity=0.1511904761904762, subjectivity=0.33898809523809526)",0.1511904761904762,0.3389880952380953
And to them belongs this new world I've been speaking about.,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.4545454545454545
"And so, tonight I'm going to ask something of every one of you.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Now, let me start with my generation, with the grandparents out there.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
You are our living link to the past.,"Sentiment(polarity=-0.25, subjectivity=0.25)",-0.25,0.25
"Tell your grandchildren the story of struggles waged at home and abroad, of sacrifices freely made for freedom's sake.","Sentiment(polarity=0.4, subjectivity=0.8)",0.4,0.8
"And tell them your own story as well, because every American has a story to tell.","Sentiment(polarity=0.3, subjectivity=0.5)",0.3,0.5
"And, parents, your children look to you for direction and guidance.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Tell them of faith and family.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Tell them we are one nation under God.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Teach them that of all the many gifts they can receive liberty is their most precious legacy, and of all the gifts they can give the greatest is helping others.","Sentiment(polarity=0.625, subjectivity=0.75)",0.625,0.75
"And to the children and young people out there tonight: With you rests our hope, all that America will mean in the years and decades ahead.","Sentiment(polarity=-0.10625, subjectivity=0.54375)",-0.10625,0.54375
"Fix your vision on a new century -- your century, on dreams we cannot see, on the destiny that is yours and yours alone.","Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.4545454545454545
"And finally, let all Americans -- all of us together here in this Chamber, the symbolic center of democracy -- affirm our allegiance to this idea we call America.","Sentiment(polarity=-0.05, subjectivity=0.55)",-0.05,0.55
And let us remember that the state of the Union depends on each and every one of us.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"God bless all of you, and may God bless this great nation, the United States of America.","Sentiment(polarity=0.8, subjectivity=0.75)",0.8,0.75
